URL,Original Title,English Title,Genre,Episodes,Broadcast Network,Broadcast Start Date,Broadcast End Date,Production Company,Director,Screen Writer,Synopsis
https://www.turkishdrama.com/my-mom-annem.html,Annem,My Mom,"Romance, Drama",64.0,Kanal D,"August 30, 2007","May 28, 2009",Gold Film,Faruk Teber,Gamze Ozer,"Zeynep (Vahide Gordum) and Musa (Talat Bulut) meet at university and fall in love with each other. They get married and live happilly afterwards. However, this happiness continues only for 3 years. After 3 years of their marriage, Zeynep discovers her husband’s betrayal during her pregnancy. She never forgives her husband and gets divorced from him without telling about the baby.  After divorce, Zeynep starts a new life. She moves to her father’s small house and tries to survive through selling meatballs in the bazaar. She suffers a lot while raising her daugher Gonca (Duygu Yetis) but never gives up working hard.

Zeynep tries to do everything to make her daugher happy that’s why, she becomes both her mom and her father. However, when Gonca becomes 16 years old, she starts to get embarrased of her poor life. She could not disclose to her friends that she lives in a small house with her mother.Therefore, she stucks in the middle and starts to smoke at school. This situation increases the tension and Gonca escapes from her house without telling anything to her mother. Due to this unexpected thing, Musa learns that he has a daughter and Gonca figures out that her father is not dead.In my mom (annem) tv series story, you will explore a life of a single mom and her struggles in the life. Will Zeynep forgive Musa’s betrayal and will they live happily afterwards? Emir discover the truth about Feriha? How will Gonca react when she learns all the lies of her mother?My Mom (Annem)"
https://www.turkishdrama.com/the-tulip-age-lale-devri.html,Lale Devri,The Tulip Age,"Romance, Drama",135.0,"Show TV, Fox TV","September 14, 2010","February 8, 2014",Avsar Film,"Kemal Uzun, Merve Girgin, Yasin Uslu","Berfu Soner, Eylem Canbolat, Isil Sonmez Sarhan, Sema Ergenekon, Sebnem CitakSynopsis",
https://www.turkishdrama.com/i-named-her-feriha-adini-feriha-koydum.html,Adini Feriha Koydum,The Girl Named Feriha,"Romance, Drama",67.0,Show TV,"January 7, 2011","June 29, 2012",MED Yapim,"Merve Girgin, Baris Yos","Melis Civelek, Sirma YanikSynopsisFeriha (Hazal Kaya) is a clever and beautiful young girl who lives in a luxury neighbourhood but belongs to a poor family. Her father (Metin Cekmez) works as a maintenance guy in a big apartment block where the management provides them a small living place , at the grand floor of the building.  Feriha’s mother (Vahide Gordum) also helps her father through working as a cleaning lady in the same block. Feriha lives with her parents and her twin brother and sometimes helps her parents to do apartment chores. She collects the trashes, cleans the apartment stairs and carries out the orders of the residents.","Feriha (Hazal Kaya) is a clever and beautiful young girl who lives in a luxury neighbourhood but belongs to a poor family. Her father (Metin Cekmez) works as a maintenance guy in a big apartment block where the management provides them a small living place , at the grand floor of the building.  Feriha’s mother (Vahide Gordum) also helps her father through working as a cleaning lady in the same block. Feriha lives with her parents and her twin brother and sometimes helps her parents to do apartment chores. She collects the trashes, cleans the apartment stairs and carries out the orders of the residents.

Feriha is the only hope of her family. She gets accepted into a private university with a scholarship and immediately gets all the attention of most popular students. At university, everyone thinks that Feriha belongs to a rich family because she looks rich from outside: she wears her rich neighbors’ clothes and lives in a luxury neighbourhood.However, one day, Feriha’s father comes to the university to visit her daughter and at that time, Feriha tells a lie to her friend. She gets embarrased of her poor father appearing at the university and that’s why she says that her father has sent that poor man, a maintenance guy, to the university to give her something. This one lie turns everything upside down. One lie causes another lie and many others.This lie also affects Feriha’s relationship with Emir (Cagatay Ulusoy) who is a cool, handsome and rich playboy. They fall in love each other at first sight but Feriha never discloses that she is a daughter of a poor family.In the girl named feriha (adini feriha koydum) tv series story, you will explore a difficult love of Feriha and Emir who are made for each other, yet from different worlds. Also, you will see the struggle of a poor girl among rich people. How long will Feriha be able to continue pretending to be rich? Will Emir discover the truth about Feriha? How will Emir react when he learns all the lies of his first love, Feriha? Will the love of Feriha and Emir stand for all the lies and twists?The Girl Named Feriha"
https://www.turkishdrama.com/desperate-housewives-umutsuz-ev-kadinlari-tv-series.html,Umutsuz Ev Kadinlari,Desperate Housewives,"Romance, Comedy",154.0,"Kanal D (2011-2013), FOX Tv (2013-2014), TV2","October 02, 2011","June 19, 2014",Med Yapim,"Eylem Koza, Merve Girgin","Gul Gursoy, Hatice Meryem, Yelda Eroglu","This tv series is a Turkish version of Desperate Housewives.  Elif (Ceyda Duvenci) is a good mother who devoted herself to her four children and could not go back to her job again.Emel (Ozge Ozder) is a beautiful widow who makes a living through her death husband’s salary and now searches for a new love.Nermin (Bennu Yildirimlar) is a picky and difficult woman who unknowingly destroys her family relations.

Yasemin (Songul Oden) is a clumsy woman who got divorced from her unfaithful husband and now lives her daughter.Zelis (Evrim Solmaz) is a former beauty queen who got married with her first boyfriend and still wants to remain attractive and beautiful.The faith brings these five housewives together.  In desperate housewives (umutsuz ev kadinlari) tv series story, you will explore the lives of five women who have different backgrounds and different personnal problems.Desperate Housewives (Umutsuz Ev Kadinlari)"
https://www.turkishdrama.com/like-a-sin-bir-gunah-gibi.html,Bir Gunah Gibi,Like a Sin,"Romance, Drama, Historical",1.0,Atv,,,Most Production,Gul Oguz,"Ayca Mutlugil, Nuray UsluSynopsis",
https://www.turkishdrama.com/false-spring-yalanci-bahar.html,Yalanci Bahar,False Spring,"Romance, Drama",9.0,Star Tv,"September 05, 2011","October 31, 2011",Gold Film,Serkan Ipekoren,"Nil Gulec Unsal, Ozlem Dumludag, Atilla Unsal, Emre Ozdur, Savas SaylanSynopsisKaraman family is a well-known and respected family in Istanbul. Zeynep (Fahriye Evcen) is the daughter-in-law of this family. She is married to Mehmet (Serkan Ercan) and has a son named Omer.  Zeynep is a lovely young woman who has a secret that she cannot tell even Mehmet about. This secret has haunted her for most of her life and is a heavy burden on her shoulders. Although Zeynep has concealed the secret for ten years, one day she realizes that she cannot escape from this secret at all.","Karaman family is a well-known and respected family in Istanbul. Zeynep (Fahriye Evcen) is the daughter-in-law of this family. She is married to Mehmet (Serkan Ercan) and has a son named Omer.  Zeynep is a lovely young woman who has a secret that she cannot tell even Mehmet about. This secret has haunted her for most of her life and is a heavy burden on her shoulders. Although Zeynep has concealed the secret for ten years, one day she realizes that she cannot escape from this secret at all.

That day, she gets a strange present from an unknown person. When she opens the package of her present, she remembers her past: she was a swindler who was working with a guy named Selim (Cansel Elcin); he was attracting rich men by using her deception skills and by this way, she was gaining money.Zeynep immediately understands that this present has come from Selim who has been in prison for 10 years due to fraud. She is devastated because she does not want to lose her wonderful life.However, Selim wants to take his revenge on Zeynep and starts to devise sinister plans in order to practice his revenge after 10 years in prison. His arrival transforms Zeynep’s life so radically that she will never be able to go back to the way she used to live and her whole life will change.In shadows of the past – false spring (yalanci bahar) tv series story, you will explore a family which is surrounded with secrets. Will Zeynep’s past turn her life into a nightmare? Will Mehmet manage to discover the truth about Zeynep’s past and forgive his wife? Will the marriage of Zeynep and Mehmet stand for the secret buried in the past?Shadows of the Past – False Spring (Yalanci Bahar)"
https://www.turkishdrama.com/love-in-the-sky-yer-gok-ask.html,Yer Gok Ask,Love Is in the Air,"Romance, Drama",122.0,Fox,"August 9, 2010","May 27, 2013",Avsar Film,"Aysun Akyuz, Atil Inac, Ulas Inan Inac","Eylem Canpolat, Sema Ergenekon, Berfu Soner, Isil Sonmez Sarhan","A wealthy Hancioglu family owns vast estates in Cappadocia in Middle Turkey. Yusuf (Murat Unalmis) is the oldest son of this family therefore; he manages the family business and bears all the responsibility of the family on his shoulders. Yusuf is very handsome, rich and hardworking. Thus, there are lots of women who want to be his bride but, Yusuf wants to get married with a woman whom he loves.

The life of Hancioglu family changes due to Yusuf’s illegitimate child. The mother of this little boy dies and Yusuf becomes the only responsible parent who will raise him. Therefore, Yusuf’s mother Hamiyet (Isil Yucesoy) tries to find a wet nurse in order to take care of her grandson.  Toprak (Selen Soyder) whose daughter has passed away during that time becomes a valuable choice for Yusuf’s son. Although Toprak does not want to take care of another baby other than her own daughter, she eventually accepts to become a wet nurse and accepts to stay with Hancioglu family.Toprak’s older sister Havva (Birce Akalay) also starts to stay with them in order to help her sister in this new home. However, Havva is enchanted by the wealth of Hancioglu family therefore; she tries to woo Yusuf by using her temptation. Havva starts to do everything in order to attract Yusuf and sometimes she takes advantage of her own sister. Now, Yusuf finds himself between two beautiful sisters, one of them is so innocent and one of them is so attractive.In love is in the air (yer gok ask) tv series story, you will explore a triangle love story between Yusuf Hancioglu, Havva Karagul and Toprak Karagul while going to the enchanting world of Anatolia. Will Havva manage to become the bride of Hancioglu family? Will Yusuf learn the original intentions of Havva? What will happen to Toprak when she learns her sister’s aim?Love is in the Air"
https://www.turkishdrama.com/kuzey-guney-north-south.html,Kuzey Guney,North South,"Action, Drama, Romance",80.0,Kanal D,"September 7, 2011","June 26, 2013",Ay Yapim,"Mehmet Ada Oztekin, Hilal Saral","Melek Gencoglu, Ece YorencSynopsisKuzey (Kivanc Tatlitug) and Guney (Bugra Gulsoy) are two brothers who have opposite characters. Kuzey is rebellious, fearless, and impatient. He finds himself in trouble most of the time because he can’t control his anger. On the other hand, Guney is hardworking, responsible, calm, and patient. They are so different from each other just like north (which means Kuzey in Turkish) and south (which means Guney in Turkish). Even though their characters are separated, these two brothers are closely bound to each other. A new page opens in the brothers’ lives when Cemre (Oyku Karayel) moves to their neighborhood.  Kuzey, Guney and Cemre become close friends and spend most of their time together. Their fates come to an intersection when both Kuzey and Guney develop a deep love for Cemre.The day before the university entrance exam, Kuzey decides to reveal his feelings. However, he is devastated when he learns that Guney and Cemre are going out already.","Kuzey (Kivanc Tatlitug) and Guney (Bugra Gulsoy) are two brothers who have opposite characters. Kuzey is rebellious, fearless, and impatient. He finds himself in trouble most of the time because he can’t control his anger. On the other hand, Guney is hardworking, responsible, calm, and patient. They are so different from each other just like north (which means Kuzey in Turkish) and south (which means Guney in Turkish). Even though their characters are separated, these two brothers are closely bound to each other. A new page opens in the brothers’ lives when Cemre (Oyku Karayel) moves to their neighborhood.  Kuzey, Guney and Cemre become close friends and spend most of their time together. Their fates come to an intersection when both Kuzey and Guney develop a deep love for Cemre.The day before the university entrance exam, Kuzey decides to reveal his feelings. However, he is devastated when he learns that Guney and Cemre are going out already.

That night, Kuzey goes outside and gets drunk in order to forget everything. Unaware of his brother’s feelings, Guney blames Kuzey for causing a trouble again and wants to bring him away. However, on the way, he gets into a car accident and kills someone. This car accident turns everything upside down. Kuzey confesses to his brother’s crime and ends up in jail while Guney is left alone in his remorse of letting Kuzey confess to his crime.After four years in prison, Kuzey regains his freedom again. However, he understands now that he will not be able to regain the life he once had. He realizes that his only dream of becoming a soldier has been taken away from him. He also realizes that after those four years he is the only one that has lost everything.Therefore, Kuzey blames his older brother, Guney, for taking everything good in his life away from him. He blames Guney for destroying his future, for getting their mother’s love, and for stealing the woman he loves. He wants to punish those who hurt him and decides to take his revenge.In kuzey guney tv series story, you will explore a story of two brothers who have opposite characters. Will Kuzey forget about his past and forgive everybody in his life?  Will Kuzey manage to get his life back on track? What will happen when Kuzey’s deep love for Cemre is revealed?Kuzey Guney"
https://www.turkishdrama.com/1001-nights-binbir-gece.html,Binbir Gece,1001 Nights,"Romance, Drama, Family",90.0,Kanal D,"November 7, 2006","May 12, 2009",TMC Film,Kudret Sabanci,"Mehmet Bilal, Murat Lutfu, Yildiz Tunc, Ethem YektaSynopsisSehrazat (Berguzar Korel) is a talented architect who works in a construction company owned by Onur (Halit Ergenc) and Kerem (Tardu Flordun). She loses her husband and is devastated once more when she learns that her five-year old son suffers from leukemia and needs an urgent and very expensive surgery.  Sehrazat finds $50.000 by her effort but still needs another $150.000 to afford her son’s very costly surgery, bone marrow transplantation. Although she knows that she is an unwanted bride, she desperately asks for her father-in-law but is rejected cruelly.As a last chance, Sehrazat tries to receive $150.000 in loan from her boss, Onur who is secretly attracted to her. Onur accepts to give her the money on the condition that she spends one night with him. This indecent offer, which turns the life of Sehrazat upside down, becomes the beginning of everything.","Sehrazat (Berguzar Korel) is a talented architect who works in a construction company owned by Onur (Halit Ergenc) and Kerem (Tardu Flordun). She loses her husband and is devastated once more when she learns that her five-year old son suffers from leukemia and needs an urgent and very expensive surgery.  Sehrazat finds $50.000 by her effort but still needs another $150.000 to afford her son’s very costly surgery, bone marrow transplantation. Although she knows that she is an unwanted bride, she desperately asks for her father-in-law but is rejected cruelly.As a last chance, Sehrazat tries to receive $150.000 in loan from her boss, Onur who is secretly attracted to her. Onur accepts to give her the money on the condition that she spends one night with him. This indecent offer, which turns the life of Sehrazat upside down, becomes the beginning of everything.

In 1001 nights (binbir gece) tv series story, you will explore a love story which has a dark night in the past. Will Sehrazat forget about her dark night, the one night stand for money compensation? Will the secret between Sehrazat and Onur be revealed? Will indecent offer shade true love forever?1001 Nights (Binbir Gece)"
https://www.turkishdrama.com/aliye-aliye.html,Aliye,Aliye,"Drama, Family, Romance",76.0,ATV,"September 14, 2004","October 17, 2006",TMC Film,Kudret Sabanci,"Guliz Kucur, Mehmet Bilal, Yildiz TuncSynopsisAliye (Sanem Celik) has two beautiful children but an unhappy marriage. She lives in a big house with her mother-in-law and sister-in-law. When Aliye discovers that her husband Sinan (Halit Ergenc) is cheating on her with a younger chick, she decides to leave the house and go to her uncle’s house in Istanbul. She takes her two kids with her but Sinan follows her to the train station and manages to take their son away from her.  Aliye starts a new life in Istanbul with his uncle Feyyaz (Ilhan Sesen) and at the same time struggles to get her son from Sinan. She tries to keep away from her ex-husband but Sinan still loves her and wants to be with her again. Although Aliye wants nothing more than to forget about her past and live the rest of her life quietly with her children, she comes across a new love.","Aliye (Sanem Celik) has two beautiful children but an unhappy marriage. She lives in a big house with her mother-in-law and sister-in-law. When Aliye discovers that her husband Sinan (Halit Ergenc) is cheating on her with a younger chick, she decides to leave the house and go to her uncle’s house in Istanbul. She takes her two kids with her but Sinan follows her to the train station and manages to take their son away from her.  Aliye starts a new life in Istanbul with his uncle Feyyaz (Ilhan Sesen) and at the same time struggles to get her son from Sinan. She tries to keep away from her ex-husband but Sinan still loves her and wants to be with her again. Although Aliye wants nothing more than to forget about her past and live the rest of her life quietly with her children, she comes across a new love.

As the series goes on, Aliye and a young/promising doctor Deniz (Nejat Isler) become attracted to each other.In aliye tv series story, you will explore a dramatic life of a beautiful woman torn between her two children and her struggle with love. Will Aliye manage to avoid returning to her previous life? Will Deniz make Aliye happy? Will the kids get over the divorce of their parents?Aliye"
https://www.turkishdrama.com/an-istanbul-fairytale-bir-istanbul-masali.html,Bir Istanbul Masali,An Istanbul Fairytale,"Romance, Drama",71.0,ATV,"September 18, 2003","June 13, 2005",TMC Film,Omur Atay,"Gaye Boralioglu, Sertac Ergin, Gokhan Horzum, Nese Sen, Aydin Uredi","Esma (Ahu Turkpence) is the young daughter of a family working at a rich mansion. Her father Cemal (Altan Erkekli) is the chauffeur and her mother Suzan (Vahide Gordum) is the cook of Arhan family more than 30 years.  Arhan family live in a small white house built for the staff in one corner of the extensive Arhan grounds. Esma has been in love with Demir Arhan (Ozan Guven) all her life.Demir who busily goes back and forth between adrenalin sports and love affairs has never noticed Esma, much to her dismay. Demir’s business-focused older brother Selim (Mehmet Aslantug), on the other hand, manages the family business (ARC Holding Company).

Demir has taken over the business after the retirement of his father Omer (Cetin Tekindor) and tries to get used to his new position and at the same time to run their company as smoothly as possible.When Esma returns to an attractive and sophisticated woman, this transformation not only affects Demir but also Selim.In this story, you will explore a love triangle which is surrounded with a class difference between rich and poor families. How will the remarkable change of ugly duckling affect every member of the family? Will Esma be the part of noble and rich Arhan family? Will real love overcome all the obstacles?An Istanbul Fairytale (Bir Istanbul Masali)"
https://www.turkishdrama.com/beyond-the-clouds-bir-bulut-olsam.html,Bir Bulut Olsam,Beyond the Clouds,"Drama, Romance",29.0,Kanal D,"February 23, 2009","December 24, 2009",Tims Production,Ulas Inan Inac,Meral Okay,"Dr. Serdar (Engin Altan Duzyatan), who has worked in the health programs of the UN in the hot spots of the world for ten years, comes to Guzelyurt, a border village that is located in a mined area. He starts to work as doctor in this village at the same time tries to clean the mined area with volunteers.  Shortly after he is settled into his new home, he meets Narin (Melisa Sozen) who is a fragile girl and experiences a lot of oppression because of the diseased love of Mustafa (Engin Akyurek).

Dr. Serdar and his mother find out the tragedy Narin is facing and endeavor to save her from the torture she is experiencing. However, it will be very hard to convince Mustafa who loves Narin with a sick passion. Additionally, the story will be more complicated when Serdar and Narin draw closer.In beyond the clouds (bir bulut olsam) tv series story, you will explore how the the life of fragile girl changes after being given the kiss of chance? Will Mustafa let Narin go? Will Serdar and Narin come together eventually?Beyond the Clouds (Bir Bulut Olsam)"
https://www.turkishdrama.com/bitter-life-aci-hayat.html,Aci Hayat,Bitter Life,"Action, Drama, Romance",59.0,Show TV,"December 14, 2005","June 22, 2007",Sinegraf,Abdulkadir Ceylan Ede,"Aybars Bora Kahyaoglu, Soner Pehlevan, Tangul Sinav, Atilla Engin, Isa Yildiz","Mehmet (Kenan Imirzalioglu) is a poor guy who is desperately in love with Nermin (Selin Demiratar), from his neighborhood. He works as a welder in a shipyard while Nermin is a manicurist in one of the well known coiffeurs. Their only aim is to get married and have a nice home. Thus, they try to get rid of poverty by working harder each day.  But, no matter how hard they try, they just never earn enough money to realize their dream of getting married and having a nice home. When Nermin gets in a term losing the hope of happiness, she comes across one of the playboys of Istanbul, Ender (Oguz Galeli).

Nermin starts to get closer to the glamorous life of Ender and edges away from the love of her life; Mehmet. She leaves her old poor life and her only real love behind and starts a new life in richness with Ender.On the other hand, Mehmet becomes very devastated when Nermin leaves him for another man. He promises to seek revenge on the man who steals his girlfriend. Therefore, Mehmet tries to woo Filiz (Ebru Kocaaga) who is the sister of Ender. Although he still loves Nermin, he tries to camouflage his feelings and keep concretely practicing his revenge.In bitter life (aci hayat) tv series story, you will explore a tragic love story of Mehmet and Nermin. Will revenge fill the emptiness in Mehmet’s hearth? Will Mehmet go back to her first love or stay with Filiz? Will Mehmet forgive Nermin and live the rest of his life peacefully with her?Bitter Life (Aci Hayat)"
https://www.turkishdrama.com/black-snake-karayilan.html,Karayilan,Black Snake,"Historical, Romance",18.0,ATV,"November 19, 2007","May 6, 2008",Sis Yapim,"Cem Akyoldas, Feride Kaytan",Aycan GiritliogluSynopsis,"After fulfilling his 7-year military duty before World War I, Memed (Bulent Inal) returns to his village in Antep (a city in the southern Turkey) as tired and defeated. Antep is under invasion by the British army and gangs wander around, taking advantage of the situation.  Although Memed’s father wants him to administer the tribe and fight together with young people, Memed doesn’t want to fight anymore: he wants to be the shepherd Memed, not the hero. He refuses to carry guns and struggles to avoid returning to a life of violence, but ensuing events don’t let him realize this decision. Due to injustice and cruelty, Memed takes the gun again and acquires the heroic name Karayilan (Black Snake).

In Black Snake (Karayilan) tv series story, you will explore a heroic struggle of ordinary people against their destiny while discovering the last days of Ottoman Empire. Also in this story, you will see a profound love which blossoms in the middle of the chaos. Will Memed manage to become successful in his resistance against injustice and cruelty? Will Memed become a hero at the end? Will the love between Memed and Elvan (Begum Birgoren) stand for the obstacles?Karayilan"
https://www.turkishdrama.com/bullet-wound-kursun-yarasi.html,Kursun Yarasi,Bullet Wound,"History, Romance, Drama",60.0,ATV,"September 16, 2003","February 7, 2005",Avsar Film,Ozer Kiziltan,"Ayhan Sonyurek, Ilker Arslan, Cuneyt Bolak, Deniz Kamaci","Halil (Berdan Mardini) is an intrepid and righteous young man. He works as a porter at the port and has an honest life. One day, his blind father has become indebted for a large sum and wants to give Halil’s sister to the lender as payment.  In order to save his sister’s life, Halil gets involved in the smuggling business. During that time, he meets Gulsum (Gercek Buyuk Saglar) who is a young woman and works as a belly dancer. They fall in love with each other but their love is affected by newly assigned district governor.This idealist patriotic young man, Cemal (Bulent Inal), is also struck by the beauty of Gulsum. Now, Gulsum is caught between the love and struggle of these two powerful men.

In bullet wound (kursun yarasi) tv series story, you will explore a triangle love story between Halil, Gulsum and Cemal while discovering the last days of Ottoman Empire. Will state official Cemal manage to catch smuggler Halil? Will Cemal and Halil come together in order to fight for the same goal, establishing a social order/ Will Gulsum choose Halil or Cemal?Bullet Wound (Kursun Yarasi)"
https://www.turkishdrama.com/burn-cocoon-yanik-koza.html,Yanik Koza,Burned Cocoon,Drama,68.0,Show TV,"April 6, 2005","February 21, 2007",Limon Yapim,"Mesude Erarslan, Murat Saracoglu","Ipek Aksoy (story), Ertan Kurtulan","Celebi family is a wellknown and respected family in Bursa (the city in western Turkey). The eldest son, Galip (Yavuz Bingol) runs the family business which is based on textile. Galip is married to Hanzade (Basak Koklukaya) and has a son named Omerasaf. Hanzade is a lovely young woman who has a secret that she cannot tell even Galip about.  This secret has haunted her for most of her life and is a heavy burden on her shoulders. Although Hanzade has concealed the secret about her family for ten years, out of pure coincidence, Galip discovers this secret. An unforgettable tragedy transforms Galip’s life so radically that he will never be able to go back to the way he used to live and his whole life will change.

In burned cocoon (yanik koza) tv series story, you will explore a family which is surrounded with secrets. How will Galip react when he learns that he is not the biological father of Omerasaf? Will Galip manage to discover the truth about their past and forgive his wife? Will the marriage of Galip and Hanzade stand for the secret buried in this family?Burned Cocoon (Yanik Koza)"
https://www.turkishdrama.com/coming-home-sila.html,Sila,Coming Home,"Romance, Drama",79.0,ATV,15 September 2006,"September 20, 2008",FM Yapim,Gul Oguz,"Sema Ergenekon, Eylem Canpolat, Gul OguzSynopsis",
https://www.turkishdrama.com/daydreaming-kavak-yelleri.html,Kavak Yelleri,Daydreaming,"Youth, Comedy, Drama",175.0,Kanal D,"May 31, 2007","August 30, 2011",Tims Production,Kerem Cakiroglu,"Gokhan Horzum, Ekin Atalar, Yilmaz SahinSynopsisAsli (Pelin Karahan), Deniz (Ibrahim Kendirci) and Efe (Daghan Kulegec) are close friends and go to the same high school. Asli is an idealistic and forceful girl who wants to go to the university after high school although her family faces with some financial difficulties. She tries to be strong all the time but deep inside she loves Deniz and wants to be loved.","Asli (Pelin Karahan), Deniz (Ibrahim Kendirci) and Efe (Daghan Kulegec) are close friends and go to the same high school. Asli is an idealistic and forceful girl who wants to go to the university after high school although her family faces with some financial difficulties. She tries to be strong all the time but deep inside she loves Deniz and wants to be loved.

Deniz has a wealthy life and likes to be a film director. On the other hand, Efe has a relax personality and doesn’t care about anything. Even though they have different characters, they live happily in a small town but soon the arrival of a new girl, Mine (Asli Enver), changes everything forever.  Daydreaming (kavak yelleri) tv series story, you will explore four young people who eager to grow up with hurricanes inside. Additionally, you will see loves, failures, mistakes and friendships. How will the arrival of Mine affect the lives of Asli, Deniz, and Efe? Will they achieve their ultimate goal: pass the national university exam and get an university education? Will their friendship stand for all the rifts between them?Daydreaming (Kavak Yelleri)"
https://www.turkishdrama.com/endless-song-bitmeyen-sarki.html,Bitmeyen Sarki,Endless Song,"Drama, Romance",32.0,ATV,"August 23, 2010","April 26, 2011",Gold Film,Yasemin Turkmenli,"Deniz Akcay, Onur UgrasSynopsis","Feraye (Berguzar Korel) doesn’t believe in beautiful days, people, and miracles. Her ultimate aim in this life is to find her son who was taken away from her by force 8 years ago. Although she works as a singer in a night club, she manages to maintain her innocence. She is a beautiful, young and decent girl in her difficult and dark world. One day, in order to save her workplace, she reluctantly accepts an invitation to dinner on a luxury yacht with a powerful businessman.  However, dinner doesn’t go on according to plan and Feraye has to jump into the sea. On the verge of death, she is saved by a young man, Yaman (Bulent Inal). This accident which is the beginning of the hope for a greater love changes both the life of Feraye and Yaman.
In Never Ending Song tv series story you will explore a difficult love of Yaman and Feraye who are made for each other, yet from different worlds. How will Yaman react when he learns that Feraye is a singer in a night club? Will the love of Yaman and Feraye stand for the secret buried in Feraye’s past? Will Feraye manage to find her son?Never Ending Song"
https://www.turkishdrama.com/ezel-tv-series.html,Ezel,Ezel,"Action, Crime, Drama",71.0,"ATV, Show TV","September 28, 2009","June 21, 2011",Ay Yapim,Uluc Bayraktar,"Kerem Deren, Pinar Bulut","Omer (Ismail Filiz) works as a motor mechanic and has a comfortable lower middle-class life. He totally trusts his best friends, Ali (Baris Falay) and Cengiz (Yigit Ozsener). When he meets Eysan (Cansu Dere), he falls in love with her. After returning from military duty, he proposes to Eysan. However, the day after he proposes to Eysan, he is blamed for robbery and murder, while his friends Ali, Cengiz and his love Eysan gets away with millions of dollars ungratefully.  Betrayed by his trusted friends and the woman he loves, Omer ends up in jail where he meets Ramiz (Tuncel Kurtiz) who will change his life forever.

Ramiz is a powerful mafia type figure who sees Omer like one of his sons, and gives him some protection. After 8 years in prison, with the help of Ramiz, Omer escapes the jail by using a riot in the prison.Everybody believes that Omer has died in the middle of the chaos but in reality he undergoes an extreme plastic surgery. He gets his face fixed and also changes his voice and his body so that he can take revenge.Omer creates a new identity and acquaints himself as Ezel (eternity in Turkish). He returns as Ezel (Kenan Imirzalioglu) to exact his vengeance.In Ezel tv series story, you will explore a revenge of a simple boy who becomes a rich man exceptionally skilled at gambling, reading people and fighting after the betrayal of his trusted friends and the woman he loves. Will anybody recognize that Ezel is actually Omer in disguise? Will revenge fill the emptiness in Ezel’s hearth? Will Ezel forget about his past and live the rest of his life peacefully?Ezel"
https://www.turkishdrama.com/family-links-cocuklar-duymasin.html,Cocuklar Duymasin,Don’t Let the Kids Know,"Comedy, Family",456.0,"TGRT (2002), Atv (2002-2003, 2010-2012), Star TV (2003-2005), FOX (2013-2014), Kanal D (2017-2019)","January 16, 2002","April 11, 2019",MinT Motion Pictures,"Rasit Celikezer (2002-2005), Gunay Koker (2010-2012), Bora Tekay (2010-2014, 2017-2019)","Birol Guven, Metin Acikgoz (2002-2012), Nilufer Yenidogan (2002-2005), Ozlem Aybek (2002-2005), Mufit Can Sacinti (2010-2012), Caner Guler (2010-2012)","Meltem (Pinar Altug) and Haluk (Tamer Karadagli) have been married for 16 years and have two children: Emre (Furkan Kizilay) and Duygu (Aysecan Tatari/Hayal Garip).  Although they are married for a long time, they still manage to turn the minor upsets of married life into major disasters and continually accuse each other in this respect. They squabble all the time and frequently speak of divorce but at the end, they always back down.The characters of the drama is very colourful: Haluk is quite feudal and jealous, Meltem is a working wife trying to maintain her independence in the marriage, Haluk’s colleague Selami (Ozgur Ozan) does whatever his wife says so he is labeled as being a “light man”, Selami’s wife Gonul (Zeyno Gunenc) who is called by Haluk as being the “dominant aunt” is a close friend of Meltem and Haluk’s boss Ismail is a womanizer and so on.

In don’t let the kids know (cocuklar duymasin) tv series story, you will explore the funny story of couple married for 16 years living with their children aged 15 and 12. Also, you will find your mouth constantly smiling and laughing while watching this television series. Will Haluk become an absolute husband for the sake of Meltem’s happiness? Will Haluk and Meltem live happily or get divorced at the end?Don’t Let The Kids Know (Cocuklar Duymasin)"
